一级分类,二级分类,三级分类,商品id,好评数
16750,16755,16806,10058600063838,6
16750,16755,16806,10049294077895,100
16750,16755,16806,10035806002962,50
16750,16755,16806,10068465417194,200
16750,16755,16806,10068050036447,4
16750,16755,16806,10033430657001,600
16750,16755,16806,1245101313,100
16750,16755,16806,10070768678993,9
16750,16755,16806,10039948250732,6
16750,16755,16806,100010094670,260000
16750,16755,16806,10070225141803,0
16750,16755,16806,10031968538636,60
16750,16755,16806,10065890477535,3
16750,16755,16806,11349751829,600
16750,16755,16806,10073907580975,60
16750,16755,16806,10023069532462,80
16750,16755,16806,10056528122689,4
16750,16755,16806,10073274328854,1
16750,16755,16806,10054740572721,20
16750,16755,16806,10048482044717,10
16750,16755,16806,10044175280658,10
16750,16755,16806,58051734088,20
16750,16755,16806,10074926241811,0
16750,16755,16806,10072559897909,3
16750,16755,16806,100017553146,6500
16750,16755,16806,49814718781,4
16750,16755,16806,10036285336962,100
16750,16755,16806,10075915951340,0
16750,16755,16806,10072870490677,1
16750,16755,16806,10071369665883,7
16750,16755,16806,10028279386265,100
16750,16755,16806,10023041220024,50
16750,16755,16806,10073403203576,10
16750,16755,16806,10069943556088,3
16750,16755,16806,10058890421119,5
16750,16755,16806,57219721852,10
16750,16755,16806,10071039947395,5
16750,16755,16806,10053613100305,100
16750,16755,16806,10045480128645,10
16750,16755,16806,45463944027,800
16750,16755,16806,69208105276,10
16750,16755,16806,42142175765,70
16750,16755,16806,12359625939,500
16750,16755,16806,10073922492791,7
16750,16755,16806,10037204566752,9
16750,16755,16806,10021738231183,200
16750,16755,16806,71648614068,200
16750,16755,16806,10059886873647,200
16750,16755,16806,100055307421,7
16750,16755,16806,21781386573,2600
16750,16755,16806,10058657481491,10
16750,16755,16806,10057312775948,10
16750,16755,16806,10031640503870,200
16750,16755,16806,100042889207,2
16750,16755,16806,10075668422293,1
16750,16755,16806,10053413542095,20
16750,16755,16806,10072887318991,1
16750,16755,16806,43726859554,200
16750,16755,16806,10071046675289,10
16750,16755,16806,10024795695614,100
16750,16755,16806,100038958252,5900
16750,16755,16806,10068186772963,1
16750,16755,16806,53148151441,100
16750,16755,16806,10070681716585,1
16750,16755,16806,10042219225565,20
16750,16755,16806,69823693585,100
16750,16755,16806,46320335359,10
16750,16755,16806,10073856443776,0
16750,16755,16806,10061009869105,10
16750,16755,16806,10045465405018,60
16750,16755,16806,10067751115795,1
16750,16755,16806,10061844977871,10
16750,16755,16806,71734866124,70
16750,16755,16806,42629685947,10
16750,16755,16806,15069487805,100
16750,16755,16806,10067902465393,0
16750,16755,16806,10066137060037,1
16750,16755,16806,10032056776210,6
16750,16755,16806,10072250537388,2
16750,16755,16806,10025013483407,0
16750,16755,16806,100023898323,29000
16750,16755,16806,19594381010,300
16750,16755,16806,1031413124,100
16750,16755,16806,10071897353650,8
16750,16755,16806,10042880923026,4
16750,16755,16806,100058840219,0
16750,16755,16806,100021189491,3
16750,16755,16806,46759087874,100
16750,16755,16806,100026083730,59000
16750,16755,16806,69856228750,60
16750,16755,16806,10074141502245,0
16750,16755,16806,10074124435933,10
16750,16755,16806,10073318431720,0
16750,16755,16806,10073318401410,0
16750,16755,16806,10073316182919,1
16750,16755,16806,10073257100233,0
16750,16755,16806,10072999036477,0
16750,16755,16806,10072998948562,0
16750,16755,16806,10072809985489,0
16750,16755,16806,10072224059981,0
16750,16755,16806,10068573884587,10
16750,16755,16806,100013332926,300000
16750,16755,16806,57276900582,200
16750,16755,16806,10070964960246,1
16750,16755,16806,10069876841794,1
16750,16755,16806,10069841649911,2
16750,16755,16806,41430543101,1500
16750,16755,16806,1400323570,2700
16750,16755,16806,1031376883,6700
16750,16755,16806,10067165182862,2
16750,16755,16806,61307221039,500
16750,16755,16806,10030547571025,100
16750,16755,16806,100032058308,270000
16750,16755,16806,10043220617657,70
16750,16755,16806,10023635249544,10
16750,16755,16806,100048847305,200
16750,16755,16806,10069301141666,5
16750,16755,16806,70791726970,200
16750,16755,16806,27134708299,500
16750,16755,16806,10073587133884,1
16750,16755,16806,10073466533896,1
16750,16755,16806,10058979573814,3
16750,16755,16806,10029618991323,300
16750,16755,16806,51953844300,30
16750,16755,16806,43156157433,60
16750,16755,16806,21060994280,300
16750,16755,16806,10047636688904,20
16750,16755,16806,10034593801851,200
16750,16755,16806,10067793161900,1
16750,16755,16806,10067729589672,3
16750,16755,16806,10058343919131,6
16750,16755,16806,10037774918890,7
16750,16755,16806,71998945578,200
16750,16755,16806,10074759693986,0
16750,16755,16806,10062854725244,0
16750,16755,16806,10028105255137,30
16750,16755,16806,50533092766,1100
16750,16755,16806,10068646546695,0
16750,16755,16806,10032664353738,100
16750,16755,16806,10030673228035,1400
16750,16755,16806,10065280677155,9
16750,16755,16806,10064991126931,2
16750,16755,16806,1031389304,90
16750,16755,16806,10074764089624,8
16750,16755,16806,10072262248956,1
16750,16755,16806,10070952809299,3
16750,16755,16806,10070621480399,0
16750,16755,16806,10070596918963,0
16750,16755,16806,10068433940471,0
16750,16755,16806,100007508167,9400
16750,16755,16806,34067995634,200
16750,16755,16806,10066459223352,2
16750,16755,16806,10027149336959,2
16750,16755,16806,62759215058,900
16750,16755,16806,40781123003,800
16750,16755,16806,10070919754531,1
16750,16755,16806,10054995978470,60
16750,16755,16806,10042217271762,10
16750,16755,16806,10041486816875,10
16750,16755,16806,10040785148143,9
16750,16755,16806,10026356876629,40
16750,16755,16806,1011971568,100
16750,16755,16806,10071530449601,2
16750,16755,16806,10034206382037,90
16750,16755,16806,100025252992,29000
16750,16755,16806,10074000086995,40
16750,16755,16806,10072307258870,2
16750,16755,16806,10054861497966,10
16750,16755,16806,10024517789994,80
16750,16755,16806,24947363710,90
16750,16755,16806,10061127889738,5
16750,16755,16806,10069006501457,5
16750,16755,16806,10067460609362,9
16750,16755,16806,10060208919928,4
16750,16755,16806,10032831823602,600
16750,16755,16806,100050990077,120000
16750,16755,16806,27349601801,400
16750,16755,16806,10071803046685,2
16750,16755,16806,10044187465743,100
16750,16755,16806,10026637239146,40
16750,16755,16806,10059354442581,10
16750,16755,16806,10053123117312,20
16750,16755,16806,25020409119,200
16750,16755,16806,10071607027405,1
16750,16755,16806,10069013762394,5
16750,16755,16806,10052563720314,10
16750,16755,16806,70070734444,300
16750,16755,16806,10068813856906,20
16750,16755,16806,22645364682,200
16750,16755,16806,10068982970213,4
16750,16755,16806,10037020110737,4
16750,16755,16806,10025744078893,800
16750,16755,16806,100024539043,1050000
16750,16755,16806,65827096577,100
16750,16755,16806,10075850227978,0
16750,16755,16806,10075850221156,0
16750,16755,16806,10075850196145,0
16750,16755,16806,10075850170337,0
16750,16755,16806,10075771300024,0
16750,16755,16806,10075771290311,0
16750,16755,16806,10075771239583,0
16750,16755,16806,10075771228286,0
16750,16755,16806,10075771197121,0
16750,16755,16806,10075771191796,0
16750,16755,16806,10074448300837,0
16750,16755,16806,10074448271812,0
16750,16755,16806,10074392336368,0
16750,16755,16806,10073407841425,0
16750,16755,16806,68406944047,50
16750,16755,16806,38931291529,70
16750,16755,16806,10074663327754,2
16750,16755,16806,10066037164901,7
16750,16755,16806,10036441912771,20
16750,16755,16806,100042889191,40
16750,16755,16806,100018860179,900
16750,16755,16806,10075449528811,5
16750,16755,16806,10073438990684,0
16750,16755,16806,10062849716465,4
16750,16755,16806,10042214391150,20
16750,16755,16806,59463752571,10
16750,16755,16806,10073449392796,0
16750,16755,16806,10066900551769,40
16750,16755,16806,10041915369533,40
16750,16755,16806,100052696812,70
16750,16755,16806,10028600792613,20
16750,16755,16806,100033879147,10
16750,16755,16806,71086563434,20
16750,16755,16806,10071147584756,10
16750,16755,16806,10068718329105,3
16750,16755,16806,10061534969103,7
16750,16755,16806,53034734468,500
16750,16755,16806,47912671369,100
16750,16755,16806,10033943619555,3
16750,16755,16806,60643591160,40
16750,16755,16806,57715661287,600
16750,16755,16806,10040337094902,10
16750,16755,16806,10040003322941,20
16750,16755,16806,21860749252,200
16750,16755,16806,10075554271508,0
16750,16755,16806,10057683051687,1
16750,16755,16806,10073850246786,0
16750,16755,16806,10070439080364,1
16750,16755,16806,10064829571158,6
16750,16755,16806,10044589502016,9
16750,16755,16806,10043229923527,1300
16750,16755,16806,10045771518746,7
16750,16755,16806,41422114445,20
16750,16755,16806,100053301064,200
16750,16755,16806,35784214443,4400
16750,16755,16806,10068869120364,900
16750,16755,16806,10027766557147,10
16750,16755,16806,10068317316711,1
16750,16755,16806,10057427016433,6
16750,16755,16806,10047460140483,5
16750,16755,16806,10073494323489,0
16750,16755,16806,10055858469801,6
16750,16755,16806,10061179119996,9
16750,16755,16806,10044230183258,30
16750,16755,16806,45908012643,100
16750,16755,16806,10074099222948,8
16750,16755,16806,10056440454737,6
16750,16755,16806,10032195718037,10
16750,16755,16806,10025196949062,40
16750,16755,16806,100023898395,280000
16750,16755,16806,66358530465,30
16750,16755,16806,10065783634763,30
16750,16755,16806,10025130881251,900
16750,16755,16806,69863165323,10
16750,16755,16806,10055864298648,3
16750,16755,16806,10039659463745,7
16750,16755,16806,10038498077936,5
16750,16755,16806,10026089633518,40
16750,16755,16806,49226445342,70
16750,16755,16806,10074878896025,3
16750,16755,16806,10074149013989,30
16750,16755,16806,10069678949919,3
16750,16755,16806,10067440264269,1
16750,16755,16806,10063910307473,3
16750,16755,16806,10034234812335,100
16750,16755,16806,10071503862594,1
16750,16755,16806,10052844453362,300
16750,16755,16806,10042934398358,30
16750,16755,16806,10034705524936,1500
16750,16755,16806,10022313961454,400
16750,16755,16806,49318062154,50
16750,16755,16806,45796126056,100
16750,16755,16806,10068846519961,3
16750,16755,16806,33311384392,100
16750,16755,16806,18138885714,200
16750,16755,16806,10067870718643,5
16750,16755,16806,71068843825,20
16750,16755,16806,10073459947132,0
16750,16755,16806,10065288552104,7
16750,16755,16806,10072631572245,1
16750,16755,16806,10069886617230,20
16750,16755,16806,10038272051703,100
16750,16755,16806,10030552602900,20
16750,16755,16806,10073794088801,0
16750,16755,16806,10068173855501,2
16750,16755,16806,10066137975231,6
16750,16755,16806,10045919106837,9
16750,16755,16806,10026750252927,20
16750,16755,16806,100042817865,200000
16750,16755,16806,42583976200,100
16750,16755,16806,30117472460,100
16750,16755,16806,10066642705811,4
16750,16755,16806,10031524942567,200
16750,16755,16806,34822510015,100
16750,16755,16806,10058525554038,70
16750,16755,16806,10057199968897,3
16750,16755,16806,27072520632,40
16750,16755,16806,10056731080613,50
16750,16755,16806,65776812945,40
16750,16755,16806,33623284835,60
16750,16755,16806,10499941628,1600
16750,16755,16806,10429920795,500
16750,16755,16806,10059990207788,0
16750,16755,16806,100013292846,450000
16750,16755,16806,100008897999,510000
16750,16755,16806,10073754328267,0
16750,16755,16806,10072763191416,100
16750,16755,16806,10066608429516,2
16750,16755,16806,100051040410,1
16750,16755,16806,100010930825,58000
16750,16755,16806,61937414495,600
16750,16755,16806,23852478708,1000
16750,16755,16806,10069537910350,1
16750,16755,16806,10067795128785,6
16750,16755,16806,10055964846410,30
16750,16755,16806,100050990079,33000
16750,16755,16806,41390286038,30
16750,16755,16806,67426031646,40
16750,16755,16806,10067284884864,0
16750,16755,16806,10039488352977,8
16750,16755,16806,10021389524616,20
16750,16755,16806,100049675304,23000
16750,16755,16806,57073560281,60
16750,16755,16806,10058522657560,200
16750,16755,16806,10470273376,900
16750,16755,16806,10043988829460,20
16750,16755,16806,65967768565,90
16750,16755,16806,10074315028350,0
16750,16755,16806,10060225842540,7
16750,16755,16806,10046301772045,20
16750,16755,16806,10042295401210,30
16750,16755,16806,68154146439,90
16750,16755,16806,50685405905,3600
16750,16755,16806,10070326473545,1
16750,16755,16806,10069618089198,0
16750,16755,16806,10062731855558,1
16750,16755,16806,36961925052,500
16750,16755,16806,10074873210580,0
16750,16755,16806,10074663107171,1
16750,16755,16806,10036482763746,30
16750,16755,16806,10043224191204,10
16750,16755,16806,10067906506232,2
16750,16755,16806,10057274876990,30
16750,16755,16806,27392243519,500
16750,16755,16806,10614384375,200
16750,16755,16806,10041503637275,50
16750,16755,16806,69787273639,30
16750,16755,16806,57045253978,50
16750,16755,16806,10074004734546,1
16750,16755,16806,10072375320986,0
16750,16755,16806,10058300766955,9
16750,16755,16806,10056652030385,0
16750,16755,16806,10051837051126,100
16750,16755,16806,10043689825786,60
16750,16755,16806,100038684385,30000
16750,16755,16806,10069543996139,0
16750,16755,16806,10072810225950,0
16750,16755,16806,10072810178817,0
16750,16755,16806,10072810105926,0
16750,16755,16806,10072809996193,0
16750,16755,16806,10067842189672,3
16750,16755,16806,100038958254,3600
16750,16755,16806,64871947851,50
16750,16755,16806,10073642214587,0
16750,16755,16806,10070453671630,3
16750,16755,16806,10050518357681,1
16750,16755,16806,10075916531338,200
16750,16755,16806,10048361976761,3
16750,16755,16806,100012763602,1500000
16750,16755,16806,10070761969310,100
16750,16755,16806,69678097677,60
16750,16755,16806,10071900164304,7
16750,16755,16806,10033817741300,10
16750,16755,16806,10025863260270,10
16750,16755,16806,100014149504,72000
16750,16755,16806,69582192515,100
16750,16755,16806,10072634950497,7
16750,16755,16806,10069182699519,10
16750,16755,16806,10055131008458,6
16750,16755,16806,10026434793589,6
16750,16755,16806,100047531260,0
16750,16755,16806,10066755421482,20
16750,16755,16806,10045568668709,80
16750,16755,16806,15360306731,100
16750,16755,16806,1015689399,4400
16750,16755,16806,10075509259027,0
16750,16755,16806,10064744990520,4
16750,16755,16806,10056005850200,1
16750,16755,16806,10046259272493,50
16750,16755,16806,15610929676,30
16750,16755,16806,10059170598691,4
16750,16755,16806,15610488023,30
16750,16755,16806,10075202682769,20
16750,16755,16806,10073534142460,0
16750,16755,16806,10053924198868,40
16750,16755,16806,10058163395555,20
16750,16755,16806,69038853552,300
16750,16755,16806,10076181305178,0
16750,16755,16806,10073662878095,0
16750,16755,16806,10070326354053,6
16750,16755,16806,10062765130674,50
16750,16755,16806,10074982453149,4
16750,16755,16806,10022948060106,9
16750,16755,16806,72087326686,4
16750,16755,16806,10071086744705,70
16750,16755,16806,10057415824132,6
16750,16755,16806,10043452189977,60
16750,16755,16806,100047897118,0
16750,16755,16806,69678137403,10
16750,16755,16806,10073732123885,4
16750,16755,16806,10073181968704,10
16750,16755,16806,10069147212943,50
16750,16755,16806,26852376714,500
16750,16755,16806,10043715777988,10
16750,16755,16806,10041426746988,10
16750,16755,16806,10040546746658,20
16750,16755,16806,10069477038243,0
16750,16755,16806,10066726015057,2
16750,16755,16806,10071701832965,2
16750,16755,16806,10057184336440,10
16750,16755,16806,10042488381878,80
16750,16755,16806,10075494194050,0
16750,16755,16806,10070621136444,1
16750,16755,16806,10058409181117,20
16750,16755,16806,10038616748871,60
16750,16755,16806,10072267422505,0
16750,16755,16806,10071202610890,2
16750,16755,16806,10063907348243,200
16750,16755,16806,10060347822209,20
16750,16755,16806,10126474917,100
16750,16755,16806,10063868666418,3
16750,16755,16806,10059248102619,10
16750,16755,16806,10055473769343,40
